datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
20190716,SPY,299.71,1.0,300.65,300.88,299.44,40448340.0
20190717,SPY,297.74,1.0,299.75,299.93,297.74,43873810.0
20190718,SPY,298.83,1.0,297.19,299.25,296.7,51307200.0
20190719,SPY,297.17,1.0,300.04,300.07,296.96,70916850.0
20190722,SPY,297.9,1.0,297.61,298.5,297.04,43535120.0
20190723,SPY,300.03,1.0,299.14,300.03,298.22,44442250.0
20190724,SPY,301.44,1.0,299.19,301.44,299.09,47111550.0
20190725,SPY,300.0,1.0,300.94,301.0,299.11,55188540.0
20190726,SPY,302.01,1.0,300.76,302.23,300.62,44867210.0
20190729,SPY,301.46,1.0,301.88,301.93,300.85,37986350.0
20190730,SPY,300.72,1.0,299.91,301.17,299.49,45550030.0
20190731,SPY,297.43,1.0,300.99,301.2,295.2,103890100.0
20190801,SPY,294.84,1.0,297.6,300.87,293.96,142337700.0
20190802,SPY,292.62,1.0,293.85,294.12,290.9,116586000.0
20190805,SPY,283.82,1.0,288.09,288.21,281.72,176477600.0
20190806,SPY,287.8,1.0,285.91,288.04,284.28,119710600.0
20190807,SPY,287.97,1.0,284.4,288.82,282.04,139976600.0
20190808,SPY,293.62,1.0,289.62,293.62,289.01,86694450.0
20190809,SPY,291.62,1.0,292.58,293.24,289.65,93658420.0
20190812,SPY,288.07,1.0,289.96,291.6052,287.02,62605620.0
20190813,SPY,292.55,1.0,287.74,294.15,287.36,94511540.0
20190814,SPY,283.9,1.0,288.07,292.4644,283.76,134787400.0
20190815,SPY,284.65,1.0,284.88,285.64,282.39,101551400.0
20190816,SPY,288.85,1.0,286.48,289.33,284.7138,84067270.0
20190819,SPY,292.33,1.0,292.19,293.08,291.44,53501800.0
20190820,SPY,290.09,1.0,291.77,292.36,289.95,51511550.0
20190821,SPY,292.45,1.0,292.48,292.86,291.72,49419470.0
20190822,SPY,292.36,1.0,293.23,293.93,290.4,51581230.0
20190823,SPY,284.85,1.0,290.92,292.76,283.47,149048300.0
20190826,SPY,288.0,1.0,287.27,288.0,285.58,72340010.0
20190827,SPY,286.87,1.0,289.54,289.95,286.03,66497060.0
20190828,SPY,288.89,1.0,286.14,289.07,285.25,58802940.0
20190829,SPY,292.58,1.0,291.72,293.16,290.61,57276440.0
20190830,SPY,292.45,1.0,294.22,294.2399,291.42,62775130.0
20190903,SPY,290.74,1.0,290.57,291.58,289.27,69064110.0
20190904,SPY,294.04,1.0,293.14,294.055,292.31,46704940.0
20190905,SPY,297.82,1.0,296.79,298.83,294.001,83122380.0
20190906,SPY,298.05,1.0,298.17,298.76,297.42,49426080.0
20190909,SPY,298.2,1.0,299.14,299.24,297.16,51074680.0
20190910,SPY,298.13,1.0,297.36,298.2,295.97,57545980.0
20190911,SPY,300.25,1.0,298.47,300.34,297.75,68001640.0
20190912,SPY,301.29,1.0,301.25,302.46,300.41,72429220.0
20190913,SPY,301.09,1.0,301.78,302.17,300.68,62001510.0
20190916,SPY,300.16,1.0,299.84,301.1378,299.45,57922930.0
20190917,SPY,300.92,1.0,299.94,301.02,299.75,42758770.0
20190918,SPY,301.1,1.0,300.49,301.22,298.24,73834610.0
20190919,SPY,301.08,1.0,301.53,302.63,300.7103,77961940.0
20190920,SPY,298.28,1.0,300.36,300.67,297.41,96691600.0
20190923,SPY,298.21,1.0,297.55,299.0,297.27,46972170.0
20190924,SPY,295.87,1.0,299.41,299.84,294.81,95571120.0
20190925,SPY,297.62,1.0,295.96,298.11,294.33,73264420.0
20190926,SPY,297.0,1.0,297.63,297.86,295.45,58572160.0
20190927,SPY,295.4,1.0,297.83,297.9465,293.69,84723970.0
20190930,SPY,296.77,1.0,295.97,297.55,295.92,52410550.0
20191001,SPY,293.24,1.0,297.74,298.455,293.0,89341380.0
20191002,SPY,288.06,1.0,291.5,291.51,286.64,124147900.0
20191003,SPY,290.42,1.0,287.81,290.45,284.82,85692290.0
20191004,SPY,294.35,1.0,291.14,294.63,290.82,66350930.0
20191007,SPY,293.08,1.0,293.47,295.26,292.77,60539290.0
20191008,SPY,288.53,1.0,291.04,291.85,288.49,101362700.0
20191009,SPY,291.27,1.0,290.75,292.3,288.6559,64308400.0
20191010,SPY,293.24,1.0,291.18,294.21,291.0,56741390.0
20191011,SPY,296.28,1.0,296.27,298.74,296.1448,101063700.0
20191014,SPY,295.95,1.0,295.93,296.67,295.57,40461650.0
20191015,SPY,298.88,1.0,297.1,299.7,296.97,47678890.0
20191016,SPY,298.4,1.0,298.37,299.16,297.92,50281560.0
20191017,SPY,299.28,1.0,299.68,300.24,298.515,45975090.0
20191018,SPY,297.97,1.0,298.69,299.395,296.99,64225970.0
20191021,SPY,299.99,1.0,299.42,300.21,298.935,39364320.0
20191022,SPY,299.01,1.0,300.58,300.9,298.91,49006750.0
20191023,SPY,299.88,1.0,298.73,299.94,298.495,34862720.0
20191024,SPY,300.37,1.0,300.91,301.07,299.4601,35677930.0
20191025,SPY,301.6,1.0,299.74,302.2,299.6806,45124120.0
20191028,SPY,303.3,1.0,302.94,303.85,302.91,42068660.0
20191029,SPY,303.21,1.0,303.0,304.23,302.86,44199230.0
20191030,SPY,304.14,1.0,303.43,304.55,301.99,49530440.0
20191031,SPY,303.33,1.0,304.13,304.13,301.73,68928450.0
20191101,SPY,306.14,1.0,304.92,306.19,304.74,71036400.0
20191104,SPY,307.37,1.0,307.85,308.0,306.96,60226620.0
20191105,SPY,307.03,1.0,307.59,307.9195,306.71,42745680.0
20191106,SPY,307.1,1.0,307.03,307.4,306.06,46389590.0
20191107,SPY,308.18,1.0,308.57,309.65,307.66,53802340.0
20191108,SPY,308.94,1.0,307.8,309.0036,307.03,49025980.0
20191111,SPY,308.35,1.0,307.42,308.54,307.27,35763190.0
20191112,SPY,309.0,1.0,308.75,309.99,308.15,46136980.0
20191113,SPY,309.1,1.0,307.91,309.54,307.66,54235850.0
20191114,SPY,309.55,1.0,308.79,309.64,308.09,51175090.0
20191115,SPY,311.79,1.0,311.02,311.84,310.26,61990790.0
20191118,SPY,312.02,1.0,311.53,312.28,311.03,49194700.0
20191119,SPY,311.93,1.0,312.68,312.69,311.22,67486810.0
20191120,SPY,310.77,1.0,311.28,311.85,309.06,79166680.0
20191121,SPY,310.27,1.0,310.89,311.01,309.39,54357640.0
20191122,SPY,310.96,1.0,311.09,311.24,309.85,44812810.0
20191125,SPY,313.37,1.0,311.98,313.37,311.98,48583270.0
20191126,SPY,314.08,1.0,313.41,314.28,313.06,37480150.0
20191127,SPY,315.48,1.0,314.61,315.48,314.37,44263580.0
20191129,SPY,314.31,1.0,314.86,315.13,314.06,36592740.0
20191202,SPY,311.64,1.0,314.59,314.66,311.17,75702290.0
20191203,SPY,309.55,1.0,308.65,309.64,307.13,74758580.0
20191204,SPY,311.46,1.0,310.7,312.12,310.32,48976080.0
20191205,SPY,312.02,1.0,312.23,312.25,310.58,40653020.0
20191206,SPY,314.87,1.0,314.12,315.31,314.11,48917630.0
20191209,SPY,313.88,1.0,314.44,315.18,313.8,34781420.0
20191210,SPY,313.53,1.0,313.82,314.55,312.81,52545160.0
20191211,SPY,314.42,1.0,314.03,314.7,313.4393,53301940.0
20191212,SPY,317.13,1.0,314.43,317.99,314.17,95988230.0
20191213,SPY,317.32,1.0,316.87,318.67,316.02,81468280.0
20191216,SPY,319.5,1.0,319.22,320.15,317.2542,81821800.0
20191217,SPY,319.57,1.0,319.92,320.25,319.48,61050250.0
20191218,SPY,319.59,1.0,320.0,320.25,319.53,48058130.0
20191219,SPY,320.9,1.0,319.8,320.98,319.5246,82765770.0
20191220,SPY,320.73,1.0,320.46,321.9742,319.3873,148226800.0
20191223,SPY,321.22,1.0,321.59,321.65,321.06,52975500.0
20191224,SPY,321.23,1.0,321.47,321.52,320.9,20270010.0
20191226,SPY,322.94,1.0,321.65,322.95,321.64,30849380.0
20191227,SPY,322.86,1.0,323.74,323.8,322.28,42523980.0
20191230,SPY,321.08,1.0,322.95,323.1,320.55,49645040.0
20191231,SPY,321.86,1.0,320.53,322.13,320.15,57019090.0
20200102,SPY,324.87,1.0,323.54,324.89,322.53,58981920.0
20200103,SPY,322.41,1.0,321.16,323.64,321.1,77692980.0
20200106,SPY,323.64,1.0,320.49,323.73,320.36,55581070.0
20200107,SPY,322.73,1.0,323.02,323.54,322.24,40389710.0
20200108,SPY,324.45,1.0,322.94,325.78,322.67,68186510.0
20200109,SPY,326.65,1.0,326.16,326.73,325.52,48417090.0
20200110,SPY,325.71,1.0,327.29,327.46,325.2,53022340.0
20200113,SPY,327.95,1.0,326.39,327.96,325.92,46937850.0
20200114,SPY,327.45,1.0,327.47,328.62,326.844,62753920.0
20200115,SPY,328.19,1.0,327.35,329.02,327.26,71232320.0
20200116,SPY,330.92,1.0,329.7,330.92,329.45,53774080.0
20200117,SPY,331.95,1.0,331.7,332.18,330.8539,95326410.0
20200121,SPY,331.3,1.0,330.9,332.18,330.82,77597660.0
20200122,SPY,331.34,1.0,332.24,332.95,331.17,48684970.0
20200123,SPY,331.72,1.0,330.63,332.1682,329.41,51781330.0
20200124,SPY,328.77,1.0,332.44,332.53,327.36,87430000.0
20200127,SPY,323.5,1.0,323.03,325.12,322.66,83760810.0
20200128,SPY,326.89,1.0,325.06,327.85,323.6038,63492390.0
20200129,SPY,326.62,1.0,328.38,328.63,326.4,53702980.0
20200130,SPY,327.68,1.0,324.36,327.91,323.54,75132570.0
20200131,SPY,321.73,1.0,327.0,327.17,320.73,113666700.0
20200203,SPY,324.12,1.0,323.35,326.16,323.22,68917010.0
20200204,SPY,329.06,1.0,328.07,330.01,327.72,61581540.0
20200205,SPY,332.86,1.0,332.27,333.09,330.67,64811070.0
20200206,SPY,333.98,1.0,333.91,334.19,332.8,49446050.0
20200207,SPY,332.2,1.0,332.82,333.9941,331.6,64000760.0
20200210,SPY,334.68,1.0,331.23,334.75,331.19,41725620.0
20200211,SPY,335.26,1.0,336.16,337.02,334.684,54765550.0
20200212,SPY,337.42,1.0,336.83,337.65,336.43,42829860.0
20200213,SPY,337.06,1.0,335.862,338.12,335.56,54023740.0
20200214,SPY,337.6,1.0,337.51,337.73,336.2,64509240.0
20200218,SPY,336.73,1.0,336.51,337.6677,335.21,57172750.0
20200219,SPY,338.34,1.0,337.79,339.08,337.48,48546260.0
20200220,SPY,336.95,1.0,337.7423,338.64,333.6817,73878100.0
20200221,SPY,333.48,1.0,335.47,335.81,332.58,113539500.0
20200224,SPY,322.42,1.0,323.14,333.5623,321.24,160935500.0
20200225,SPY,312.65,1.0,323.94,324.61,311.69,217445200.0
20200226,SPY,311.5,1.0,314.18,318.11,310.7,192637400.0
20200227,SPY,297.51,1.0,305.46,311.5637,297.51,282158000.0
20200228,SPY,296.26,1.0,288.7,297.892,285.54,384713600.0
20200302,SPY,309.09,1.0,298.21,309.16,294.46,237155300.0
20200303,SPY,300.24,1.0,309.5,313.84,297.57,298788600.0
20200304,SPY,312.86,1.0,306.12,313.1,303.33,175841800.0
20200305,SPY,302.46,1.0,304.98,308.47,300.01,184496400.0
20200306,SPY,297.46,1.0,293.15,298.78,290.23,228152700.0
20200309,SPY,274.23,1.0,275.3,284.19,273.45,305750500.0
20200310,SPY,288.42,1.0,284.64,288.52,273.5,274565000.0
20200311,SPY,274.36,1.0,280.7,281.94,270.88,254454000.0
20200312,SPY,248.11,1.0,256.0,266.66,247.68,386006800.0
20200313,SPY,269.32,1.0,263.09,271.4754,248.5237,325572500.0
20200316,SPY,239.85,1.0,241.18,256.9,237.36,295100900.0
20200317,SPY,252.8,1.0,245.04,256.17,237.07,258403300.0
20200318,SPY,240.0,1.0,236.25,248.37,228.02,324632000.0
20200319,SPY,240.51,1.0,239.25,247.38,232.22,287260700.0
20200320,SPY,228.8,1.0,242.53,244.47,228.5,343950800.0
20200323,SPY,222.95,1.0,228.19,229.6833,218.26,322720600.0
20200324,SPY,243.15,1.0,234.42,244.1,233.8,232807400.0
20200325,SPY,246.79,1.0,244.87,256.35,239.75,297916800.0
20200326,SPY,261.2,1.0,249.52,262.8,249.05,255908100.0
20200327,SPY,253.42,1.0,253.27,260.81,251.05,222473700.0
20200330,SPY,261.65,1.0,255.7,262.43,253.53,171046200.0
20200331,SPY,257.75,1.0,260.56,263.33,256.22,193089500.0
20200401,SPY,246.15,1.0,247.98,257.6591,243.9,188315500.0
20200402,SPY,251.83,1.0,245.19,252.68,244.59,176588600.0
20200403,SPY,248.19,1.0,250.76,253.32,245.22,134389700.0
20200406,SPY,264.86,1.0,257.84,267.0,248.1698,186585300.0
20200407,SPY,265.13,1.0,274.21,275.03,264.89,199150300.0
20200408,SPY,274.03,1.0,267.96,276.0,265.2542,152585000.0
20200409,SPY,278.2,1.0,277.58,281.2,275.47,189821000.0
20200413,SPY,275.66,1.0,277.14,277.51,271.41,114256800.0
20200414,SPY,283.79,1.0,280.98,284.9,275.5106,133358900.0
20200415,SPY,277.76,1.0,277.57,283.9407,275.46,121130300.0
20200416,SPY,279.1,1.0,279.15,280.03,275.76,124213400.0
20200417,SPY,286.64,1.0,285.38,287.3,282.4,145892700.0
20200420,SPY,281.59,1.0,282.61,286.7912,281.35,99248330.0
20200421,SPY,273.04,1.0,276.73,278.04,272.02,125669500.0
20200422,SPY,279.1,1.0,278.35,281.0,276.91,92780680.0
20200423,SPY,279.08,1.0,280.49,283.94,278.75,103624200.0
20200424,SPY,282.97,1.0,280.73,283.7,278.5,85021550.0
20200427,SPY,287.05,1.0,285.12,288.27,284.62,77450950.0
20200428,SPY,285.73,1.0,291.02,291.4,285.4,104697100.0
20200429,SPY,293.21,1.0,291.53,294.88,290.41,117946900.0
20200430,SPY,290.48,1.0,291.71,293.3239,288.59,121150900.0
20200501,SPY,282.79,1.0,285.31,290.6572,281.52,125018900.0
20200504,SPY,283.57,1.0,280.74,283.9,279.13,80409430.0
20200505,SPY,286.19,1.0,286.64,289.25,283.7134,79159980.0
20200506,SPY,284.25,1.0,288.04,288.46,283.78,72932850.0
20200507,SPY,287.68,1.0,287.75,289.78,287.13,74762540.0
20200508,SPY,292.44,1.0,291.09,292.95,289.86,76385310.0
20200511,SPY,292.5,1.0,290.34,294.0,289.88,78948990.0
20200512,SPY,286.67,1.0,293.79,294.24,286.52,94382050.0
20200513,SPY,281.6,1.0,286.06,287.19,278.965,142432900.0
20200514,SPY,284.97,1.0,278.95,285.11,272.99,121399300.0
20200515,SPY,286.28,1.0,282.37,286.33,281.34,110475100.0
20200518,SPY,295.0,1.0,293.05,296.75,292.7,119637900.0
20200519,SPY,291.97,1.0,294.35,296.205,291.95,94211080.0
20200520,SPY,296.93,1.0,295.82,297.87,295.57,85257970.0
20200521,SPY,294.88,1.0,296.79,297.67,293.6886,77826860.0
20200522,SPY,295.44,1.0,294.57,295.63,293.22,63640930.0
20200526,SPY,299.08,1.0,301.93,302.19,295.4646,88576000.0
20200527,SPY,303.53,1.0,302.12,303.57,296.87,104028800.0
20200528,SPY,302.97,1.0,304.65,306.84,302.24,90181550.0
20200529,SPY,304.32,1.0,302.46,304.96,299.47,119005700.0
20200601,SPY,305.55,1.0,303.62,306.205,303.06,55665220.0
20200602,SPY,308.08,1.0,306.55,308.13,305.1,73607140.0
20200603,SPY,312.18,1.0,310.24,313.22,309.94,91720880.0
20200604,SPY,311.36,1.0,311.11,313.0,309.08,75385350.0
20200605,SPY,319.34,1.0,317.23,321.275,317.16,150253900.0
20200608,SPY,323.2,1.0,320.22,323.41,319.63,73274050.0
20200609,SPY,320.79,1.0,320.3,323.2849,319.36,77146290.0
20200610,SPY,319.0,1.0,321.42,322.39,318.2209,93873640.0
20200611,SPY,300.61,1.0,311.46,312.15,300.01,208179400.0
20200612,SPY,304.21,1.0,308.24,309.08,298.6,194418600.0
20200615,SPY,307.05,1.0,298.02,308.28,296.74,134404100.0
20200616,SPY,312.96,1.0,315.48,315.64,307.67,137032900.0
20200617,SPY,311.66,1.0,314.07,314.39,310.86,82712980.0
20200618,SPY,311.78,1.0,310.005,312.3,309.51,80313450.0
20200619,SPY,308.64,1.0,314.17,314.38,306.53,134186100.0
20200622,SPY,310.62,1.0,307.99,311.05,306.75,74649400
20200623,SPY,312.05,1.0,313.49,314.5,311.61,68471200
20200624,SPY,304.09,1.0,309.84,310.51,302.1,132813500
20200625,SPY,307.35,1.0,303.47,307.64,301.28,89468000
20200626,SPY,300.05,1.0,306.16,306.39,299.42,127961000
20200629,SPY,304.46,1.0,301.41,304.61,298.93,79773300
20200630,SPY,308.36,1.0,303.99,310.2,303.82,113394800
20200701,SPY,310.52,1.0,309.57,311.89,309.07,72396500
20200702,SPY,312.23,1.0,314.24,315.7,311.51,69344200
20200706,SPY,317.05,1.0,316.37,317.68,315.56,61713800
20200707,SPY,313.78,1.0,315.38,317.52,313.37,82910000
20200708,SPY,316.18,1.0,314.61,316.3,312.7,54638600
20200709,SPY,314.38,1.0,316.84,317.1,310.68,83354200
20200710,SPY,317.59,1.0,314.31,317.88,312.76,57550400
20200713,SPY,314.84,1.0,320.13,322.71,314.13,102997500
20200714,SPY,318.92,1.0,313.3,319.76,312.0,93657000
20200715,SPY,321.85,1.0,322.41,323.04,319.27,87196500
20200716,SPY,320.79,1.0,319.79,321.28,319.09,54622500
20200717,SPY,321.72,1.0,321.88,322.57,319.74,62774900
20200720,SPY,324.32,1.0,321.43,325.13,320.62,56308800
20200721,SPY,325.01,1.0,326.45,326.93,323.94,57292200
20200722,SPY,326.86,1.0,324.62,327.2,324.5,57792900
20200723,SPY,322.96,1.0,326.47,327.23,321.48,75738000
20200724,SPY,320.88,1.0,320.95,321.99,319.25,73766600
20200727,SPY,323.22,1.0,321.63,323.41,320.77,48293000
20200728,SPY,321.17,1.0,322.43,323.64,320.85,57495000
20200729,SPY,325.12,1.0,322.12,325.73,322.08,48454200
20200730,SPY,323.96,1.0,321.9,324.41,319.64,61861700
20200731,SPY,326.52,1.0,325.9,326.63,321.33,84986800
20200803,SPY,328.79,1.0,328.32,329.62,327.73,53077900
20200804,SPY,330.06,1.0,327.86,330.06,327.86,41917900
20200805,SPY,332.11,1.0,331.47,332.39,331.18,42697700
20200806,SPY,334.33,1.0,331.48,334.46,331.13,43679400
20200807,SPY,334.57,1.0,333.28,334.88,332.3,57308300
20200810,SPY,335.57,1.0,335.06,335.77,332.96,44282100
20200811,SPY,332.8,1.0,336.85,337.54,332.01,69601100
20200812,SPY,337.44,1.0,335.44,338.28,335.41,53774400
20200813,SPY,336.83,1.0,336.61,338.25,335.83,41816100
20200814,SPY,336.84,1.0,336.41,337.42,335.62,47260400
20200817,SPY,337.91,1.0,337.94,338.34,336.85,35481000
20200818,SPY,338.64,1.0,338.34,339.1,336.61,38733900
20200819,SPY,337.23,1.0,339.05,339.61,336.62,68054200
20200820,SPY,338.28,1.0,335.36,338.8,335.22,42207800
20200821,SPY,339.48,1.0,337.92,339.72,337.55,55106600
20200824,SPY,342.92,1.0,342.12,343.0,339.45,48588700
20200825,SPY,344.12,1.0,343.53,344.21,342.27,38463400
20200826,SPY,347.57,1.0,344.76,347.86,344.17,50790200
20200827,SPY,348.33,1.0,348.51,349.9,346.53,58034100
20200828,SPY,350.58,1.0,349.44,350.72,348.15,48588900
20200831,SPY,349.31,1.0,350.35,351.3,349.06,66099200
20200901,SPY,352.6,1.0,350.21,352.71,349.24,54908700
20200902,SPY,357.7,1.0,354.67,358.75,353.43,69540000
20200903,SPY,345.39,1.0,355.87,356.38,342.59,148011100
20200904,SPY,342.57,1.0,346.13,347.83,334.87,139156300
20200908,SPY,333.21,1.0,336.71,342.64,332.88,114465300
20200909,SPY,339.79,1.0,337.55,342.46,336.61,91462300
20200910,SPY,333.89,1.0,341.82,342.53,332.85,90569500
20200911,SPY,334.06,1.0,335.82,336.97,331.0,84680200
20200914,SPY,338.46,1.0,337.49,340.38,334.22,65605700
20200915,SPY,340.17,1.0,341.12,342.02,338.47,52920900
20200916,SPY,338.82,1.0,341.51,343.06,338.52,82096000
20200917,SPY,335.84,1.0,333.56,337.7,332.99,91523300
20200918,SPY,330.65,1.0,335.37,335.49,327.97,105877900
20200921,SPY,326.97,1.0,325.7,327.13,321.73,99450800
20200922,SPY,330.3,1.0,328.57,330.9,325.86,63612100
20200923,SPY,322.64,1.0,330.9,331.2,322.1,93112200
20200924,SPY,323.5,1.0,321.22,326.8,319.8,76681300
20200925,SPY,328.73,1.0,322.58,329.58,321.64,71069400
20200928,SPY,334.19,1.0,333.22,334.96,332.15,64584600
20200929,SPY,332.37,1.0,333.97,334.77,331.62,51304000
20200930,SPY,334.89,1.0,333.09,338.29,332.88,104081100
20201001,SPY,337.04,1.0,337.69,338.74,335.01,88698700
20201002,SPY,333.84,1.0,331.7,337.01,331.19,89431100
20201005,SPY,339.76,1.0,336.06,339.96,336.01,45713100
20201006,SPY,334.93,1.0,339.91,342.17,334.38,90128900
20201007,SPY,340.76,1.0,338.12,341.63,338.09,56999600
20201008,SPY,343.78,1.0,342.85,343.85,341.86,45242500
20201009,SPY,346.85,1.0,345.56,347.35,344.89,59528600
20201012,SPY,352.43,1.0,349.59,354.02,349.06,80388500
20201013,SPY,350.13,1.0,352.28,352.47,349.09,73255500
20201014,SPY,347.93,1.0,350.75,351.93,347.14,57727900
20201015,SPY,347.5,1.0,343.71,348.02,343.13,60357700
20201016,SPY,347.29,1.0,348.96,350.75,347.1,89501900
20201019,SPY,342.01,1.0,348.65,349.33,341.04,68425600
20201020,SPY,343.38,1.0,343.46,346.88,342.64,60051900
20201021,SPY,342.73,1.0,343.33,345.67,342.4,63575000
20201022,SPY,344.61,1.0,342.96,345.24,340.65,55399300
20201023,SPY,345.78,1.0,345.93,345.99,343.13,49143900
20201026,SPY,339.39,1.0,342.13,342.98,335.62,91473000
20201027,SPY,338.22,1.0,339.76,340.12,337.99,65994100
20201028,SPY,326.66,1.0,332.1,338.25,326.13,127094300
20201029,SPY,329.98,1.0,326.91,333.4,325.09,90597700
20201030,SPY,326.54,1.0,328.28,329.69,322.6,120287300
20201102,SPY,330.2,1.0,330.2,332.36,327.24,86068300
20201103,SPY,336.03,1.0,333.69,338.25,330.29,93294200
20201104,SPY,343.54,1.0,340.86,347.94,339.59,126959700
20201105,SPY,350.24,1.0,349.24,352.19,348.86,82039700
20201106,SPY,350.16,1.0,349.93,351.51,347.65,74973000
20201109,SPY,354.56,1.0,363.97,364.38,354.06,172304200
20201110,SPY,354.04,1.0,353.49,355.18,350.51,85552000
20201111,SPY,356.67,1.0,356.4,357.56,355.06,58649000
20201112,SPY,353.21,1.0,355.58,356.72,351.26,67546200
20201113,SPY,358.1,1.0,355.27,358.9,354.71,62892200
20201116,SPY,362.57,1.0,360.98,362.78,359.59,74541100
20201117,SPY,360.62,1.0,359.97,361.92,358.34,66111000
20201118,SPY,356.28,1.0,360.91,361.5,356.24,70591300
20201119,SPY,357.78,1.0,355.6,358.18,354.15,59940900
20201120,SPY,355.33,1.0,357.5,357.72,355.25,70417300
20201123,SPY,357.46,1.0,357.28,358.82,354.87,63230600
20201124,SPY,363.22,1.0,360.21,363.81,359.29,62415900
20201125,SPY,362.66,1.0,363.13,363.16,361.48,45330900
20201127,SPY,363.67,1.0,363.84,364.18,362.58,28514100
20201130,SPY,362.06,1.0,362.83,363.12,359.17,83872700
20201201,SPY,366.02,1.0,365.57,367.68,364.93,74231400
20201202,SPY,366.79,1.0,364.82,366.96,364.2,45927000
20201203,SPY,366.69,1.0,366.68,368.19,365.5,62882000
20201204,SPY,369.85,1.0,367.32,369.85,367.22,50749900
20201207,SPY,369.09,1.0,369.02,369.62,367.72,48944300
20201208,SPY,370.17,1.0,367.72,370.78,367.67,42458900
20201209,SPY,366.85,1.0,370.88,371.05,365.95,74098300
20201210,SPY,366.73,1.0,365.37,367.86,364.43,57735400
20201211,SPY,366.3,1.0,364.9,366.74,363.26,57698600
20201214,SPY,364.66,1.0,368.64,369.8,364.47,69216200
20201215,SPY,369.59,1.0,367.4,369.59,365.92,63865300
20201216,SPY,370.17,1.0,369.82,371.16,368.87,58420500
20201217,SPY,372.24,1.0,371.94,372.46,371.05,64119500
20201218,SPY,369.18,1.0,370.97,371.15,367.02,136542300
20201221,SPY,367.86,1.0,364.97,378.46,362.03,96386700
20201222,SPY,367.24,1.0,368.21,368.33,366.03,47949000
20201223,SPY,367.57,1.0,368.28,369.62,367.22,46201400
20201224,SPY,369.0,1.0,368.08,369.03,367.45,26457900
20201228,SPY,372.17,1.0,371.74,372.59,371.07,39000400
20201229,SPY,371.46,1.0,373.81,374.0,370.83,53680500
20201230,SPY,371.99,1.0,372.34,373.1,371.57,49455300
20201231,SPY,373.88,1.0,371.78,374.66,371.23,78520700
20210104,SPY,368.79,1.0,375.31,375.45,364.82,110210800
20210105,SPY,371.33,1.0,368.1,372.5,368.05,66426200
20210106,SPY,373.55,1.0,369.71,376.98,369.12,107997700
20210107,SPY,379.1,1.0,376.1,379.9,375.91,68766800
20210108,SPY,381.26,1.0,380.59,381.49,377.1,71677200
20210111,SPY,378.69,1.0,377.85,380.58,377.72,51034700
20210112,SPY,378.77,1.0,378.89,379.86,376.36,52547700
20210113,SPY,379.79,1.0,378.69,380.86,377.85,45303600
20210114,SPY,378.46,1.0,380.59,381.13,378.1,49989100
20210115,SPY,375.7,1.0,376.72,377.58,373.7,107160000
20210119,SPY,378.65,1.0,378.34,379.23,376.75,51233300
20210120,SPY,383.89,1.0,381.11,384.79,380.69,61836100
20210121,SPY,384.24,1.0,384.49,384.95,383.25,47840100
20210122,SPY,382.88,1.0,382.25,384.13,381.84,52860500
20210125,SPY,384.39,1.0,383.67,384.77,378.46,70402000
20210126,SPY,383.79,1.0,385.41,385.85,383.54,42665300
20210127,SPY,374.41,1.0,380.22,380.32,372.01,123351100
20210128,SPY,377.63,1.0,376.36,381.93,375.89,94198100
20210129,SPY,370.07,1.0,375.63,376.67,368.27,126765100
20210201,SPY,376.23,1.0,373.72,377.34,370.38,75817600
20210202,SPY,381.55,1.0,379.65,383.22,376.32,64450700
20210203,SPY,381.85,1.0,382.44,383.7,380.48,52427100
20210204,SPY,386.19,1.0,382.96,386.24,381.97,47142600
20210205,SPY,387.71,1.0,388.2,388.47,386.14,48669800
20210208,SPY,390.51,1.0,389.27,390.56,388.35,38365200
20210209,SPY,390.25,1.0,389.61,390.89,389.17,35551100
20210210,SPY,390.08,1.0,392.12,392.28,387.5,59154400
20210211,SPY,390.71,1.0,391.24,391.69,388.1,42913300
20210212,SPY,392.64,1.0,389.85,392.9,389.77,50593300
