,0
1667,1918950.5
1668,1903111.625
1669,1861174.875
1670,1804736.875
1671,1738252.5
1672,1712568.75
1673,1782072.25
1674,1820152.75
1675,1817415.625
1676,1803594.5
1677,1754109.625
1678,1783769.125
1679,1784955.25
1680,1757678.875
1681,1803304.5
1682,1777758.0
1683,1784414.5
1684,1792148.5
1685,1784160.875
1686,1804529.375
1687,1815933.75
1688,1811739.375
1689,1779153.375
1690,1784980.125
1691,1766375.25
1692,1756677.125
1693,1741843.75
1694,1749045.0
1695,1713337.375
1696,1723473.5
1697,1752636.75
1698,1756328.625
1699,1777321.125
1700,1810892.875
1701,1808155.625
1702,1823020.625
1703,1840610.75
1704,1840996.0
1705,1848133.625
1706,1838567.0
1707,1816598.0
1708,1837619.25
1709,1842099.25
1710,1844062.5
1711,1845018.75
1712,1839854.375
1713,1870605.0
1714,1888953.875
1715,1890981.0
1716,1884543.75
1717,1903506.25
1718,1905065.75
1719,1901222.75
1720,1917840.5
1721,1924746.75
1722,1923284.75
1723,1924913.875
1724,1930968.875
1725,1910417.0
1726,1914790.625
1727,1913581.375
1728,1881791.125
1729,1869928.75
1730,1896576.0
1731,1892903.5
1732,1918914.25
1733,1921727.125
1734,1926295.625
1735,1924850.125
1736,1919564.625
1737,1920501.625
1738,1921600.0
1739,1914340.875
1740,1927730.75
1741,1909825.875
1742,1885801.375
1743,1922308.375
1744,1910830.5
1745,1894109.0
1746,1880720.25
1747,1887329.625
1748,1850819.0
1749,1868611.0
1750,1879632.0
1751,1917725.0
1752,1885856.5
1753,1857306.75
1754,1868366.875
1755,1888466.375
1756,1910992.0
1757,1905840.25
1758,1900766.25
1759,1920646.75
1760,1908338.5
1761,1890096.0
1762,1853832.0
1763,1859946.5
1764,1834506.0
1765,1791438.0
1766,1773072.0
1767,1771295.5
1768,1783609.875
1769,1744867.625
1770,1776323.125
1771,1742057.0
1772,1741955.5
1773,1723584.75
1774,1732386.0
1775,1760166.125
1776,1737357.0
1777,1777454.5
1778,1764530.75
1779,1782715.375
1780,1829219.625
1781,1824459.875
1782,1787413.875
1783,1808930.75
1784,1817219.625
1785,1793849.125
1786,1781568.875
1787,1783354.125
1788,1776708.5
1789,1756117.75
1790,1798106.375
1791,1819842.25
1792,1844079.75
1793,1838662.0
1794,1842815.5
1795,1852034.5
1796,1826694.125
1797,1830866.0
1798,1849147.0
1799,1840885.25
1800,1820823.0
1801,1875882.625
1802,1880090.375
1803,1886882.75
1804,1891188.875
1805,1895648.125
1806,1885137.75
1807,1892990.75
1808,1892520.125
1809,1912325.125
1810,1910359.375
1811,1910682.625
1812,1917095.375
1813,1928431.0
1814,1941701.25
1815,1943057.625
1816,1946887.5
1817,1939779.0
1818,1939101.75
1819,1940147.75
1820,1951589.75
1821,1957924.0
1822,1954576.25
1823,1973336.5
1824,1966408.375
1825,1950184.875
1826,1971321.0
1827,1948526.25
1828,1953329.25
1829,1950124.875
1830,1969717.625
1831,1991952.5
1832,1992656.125
1833,1991516.875
1834,2004639.5
1835,2016138.25
1836,2018979.625
1837,2008310.25
1838,2006721.5
1839,2002327.125
1840,2006202.5
1841,2009693.0
1842,1989743.75
1843,1983945.25
1844,1996237.625
1845,1983168.875
1846,1970052.875
1847,1971563.0
1848,1977684.125
1849,1974770.625
1850,1997685.0
1851,1979995.25
1852,1981028.25
1853,1961400.125
1854,1980772.875
1855,1960664.875
1856,1961365.75
1857,1954035.125
1858,1961189.75
1859,1957617.5
1860,1980098.5
1861,1993551.5
1862,1988723.125
1863,1994247.125
1864,1988811.625
1865,1989175.25
1866,1998465.0
1867,1996084.75
1868,2008192.875
1869,2007815.25
1870,2017054.625
1871,2020051.125
1872,2008749.125
1873,1990513.0
1874,1986075.875
1875,1983802.0
1876,1991704.375
1877,1985237.5
1878,1998579.125
1879,2001696.5
1880,1994652.5
1881,2014524.25
1882,1952542.5
1883,1927686.0
1884,1963234.25
1885,1985175.125
1886,2010508.5
1887,2011258.625
1888,2000500.0
1889,2015151.25
1890,2010376.25
1891,2041375.75
1892,2044550.875
1893,2052246.125
1894,2056050.75
1895,2063423.625
1896,2064274.875
1897,2062272.875
1898,2069396.625
1899,2077543.625
1900,2061237.375
1901,2054212.25
1902,2047687.625
1903,2050502.75
1904,2045143.125
1905,2049246.75
1906,2052794.625
1907,2048795.5
1908,2041707.75
1909,2046882.0
1910,2046610.75
1911,2064675.75
1912,2058962.5
1913,2057410.875
1914,2054548.25
1915,2062742.25
1916,2059599.875
1917,2063800.5
1918,2050635.375
1919,2050364.75
1920,2051355.375
1921,2046352.625
1922,2046989.875
1923,2050459.75
1924,2040732.875
1925,2035886.0
1926,2032856.625
1927,2043288.5
1928,2040846.0
1929,2035779.25
1930,2033961.875
1931,2040375.125
1932,2040424.125
1933,2032730.5
1934,2028851.625
1935,1992033.625
1936,2018455.0
1937,1989247.25
1938,1998300.5
1939,2017247.75
1940,2010750.25
1941,2009705.875
1942,2013232.0
1943,2032748.5
1944,2045019.625
1945,2034671.875
1946,2018491.125
1947,2032228.5
1948,2040712.125
1949,2018192.75
1950,2034609.625
1951,2029355.25
1952,2017615.625
1953,2027480.25
1954,2025492.5
1955,1986508.125
1956,1993686.875
1957,1970324.125
1958,1978755.875
1959,1977946.5
1960,1984017.625
1961,1976237.375
1962,1989240.25
1963,1994823.0
1964,1993025.0
1965,1997253.875
1966,2004960.0
1967,1984201.375
1968,1985116.5
1969,1981705.5
1970,1977560.125
1971,1977701.25
1972,1963415.375
1973,1954444.125
1974,1949796.5
1975,1945792.625
1976,1991744.875
1977,1997374.25
1978,2030127.0
1979,2048458.375
1980,2052561.75
1981,2060226.25
1982,2066458.75
1983,2054250.375
1984,2062033.75
1985,2053092.5
1986,2059069.75
1987,2067121.625
1988,2078975.125
1989,2083827.625
1990,2075157.375
1991,2082598.25
1992,2081767.875
1993,2083917.0
1994,2076281.0
1995,2088052.625
1996,2092142.125
1997,2124946.5
1998,2125143.25
1999,2134199.75
2000,2139203.5
2001,2151506.5
2002,2136930.75
2003,2143140.5
2004,2144701.25
2005,2148914.0
2006,2156520.75
2007,2155555.25
2008,2152633.0
2009,2155827.75
2010,2157619.0
2011,2141451.0
2012,2140649.75
2013,2132915.0
2014,2149334.5
2015,2155773.75
2016,2153799.5
2017,2163582.0
2018,2157379.0
2019,2156887.0
2020,2168105.0
2021,2161646.0
2022,2164287.75
2023,2148726.75
2024,2148654.5
2025,2143059.5
2026,2148880.75
2027,2148064.0
2028,2156753.25
2029,2167307.75
2030,2181596.25
2031,2185051.5
2032,2179939.75
2033,2168630.5
2034,2167427.0
2035,2165033.0
2036,2185817.0
2037,2179494.25
2038,2181929.0
2039,2181613.75
2040,2196835.5
2041,2201890.5
2042,2219665.0
2043,2229690.75
2044,2241458.5
2045,2239687.5
2046,2233101.5
2047,2248925.75
2048,2250734.25
2049,2254681.75
2050,2255167.75
2051,2257164.25
2052,2252760.0
2053,2292968.75
2054,2275737.75
2055,2279301.25
2056,2274738.5
2057,2269682.25
2058,2266676.0
2059,2266054.0
2060,2274727.0
2061,2271691.75
2062,2263717.25
2063,2280202.25
2064,2275479.0
2065,2269470.5
2066,2260953.75
2067,2236799.0
2068,2235753.25
2069,2230744.5
2070,2225224.25
2071,2219031.5
2072,2234633.25
2073,2230150.75
2074,2238428.5
2075,2229256.5
2076,2228270.0
2077,2225946.25
2078,2218673.5
2079,2219939.5
2080,2222367.5
2081,2219543.5
2082,2219360.75
2083,2211047.25
2084,2196071.5
2085,2218709.25
2086,2211694.75
2087,2201916.75
2088,2224726.5
2089,2229811.0
2090,2263154.0
2091,2272974.25
2092,2279224.75
2093,2276347.0
2094,2276648.75
2095,2275044.0
2096,2275267.5
2097,2276104.75
2098,2279004.75
2099,2284116.75
2100,2283724.75
2101,2282252.5
2102,2288482.0
2103,2285478.5
2104,2281800.25
2105,2292351.25
2106,2289423.75
2107,2249557.0
2108,2260763.25
2109,2274979.75
2110,2284053.75
2111,2288857.5
2112,2292374.5
2113,2306962.25
2114,2301972.75
2115,2294293.25
2116,2285436.5
2117,2303975.25
2118,2307644.25
2119,2307189.75
2120,2302241.25
2121,2309293.5
2122,2316540.75
2123,2326421.5
2124,2321331.25
2125,2333488.0
2126,2336131.5
2127,2328778.25
2128,2324638.5
2129,2346560.75
2130,2336589.75
2131,2333087.5
2132,2333238.25
2133,2326515.0
2134,2331356.0
2135,2322507.75
2136,2340464.5
2137,2327626.5
2138,2333178.0
2139,2346919.0
2140,2352573.0
2141,2340143.0
2142,2349062.0
2143,2343354.0
2144,2338604.0
2145,2349969.0
2146,2356942.25
2147,2363005.5
2148,2356211.25
2149,2351309.5
2150,2362390.5
2151,2361357.75
2152,2363810.5
2153,2368120.5
2154,2380637.25
2155,2390119.25
2156,2388895.25
2157,2394327.75
2158,2398879.75
2159,2413138.0
2160,2417399.25
2161,2423946.0
2162,2433442.5
2163,2433389.25
2164,2428332.25
2165,2426952.0
2166,2396738.75
2167,2389981.25
2168,2414254.25
2169,2413695.75
2170,2414773.5
2171,2384574.25
2172,2375236.75
2173,2381643.75
2174,2402777.0
2175,2396991.5
2176,2395558.25
2177,2399101.25
2178,2396455.75
2179,2401927.0
2180,2402769.25
2181,2408021.25
2182,2410488.75
2183,2390590.5
2184,2392528.0
2185,2386487.25
2186,2386220.5
2187,2412464.25
2188,2415243.75
2189,2414881.5
2190,2409097.25
2191,2423761.25
2192,2426366.0
2193,2429096.75
2194,2436994.0
2195,2440702.75
2196,2441824.0
2197,2428546.75
2198,2423505.75
2199,2429386.5
2200,2436944.5
2201,2442309.0
2202,2458471.75
2203,2467851.75
2204,2467311.25
2205,2472164.5
2206,2470859.75
2207,2470604.5
2208,2480425.25
2209,2481371.5
2210,2475808.0
2211,2477155.5
2212,2490321.0
2213,2506557.5
2214,2520713.5
2215,2526506.0
2216,2551750.0
2217,2549969.25
2218,2556611.75
2219,2550886.25
2220,2556678.75
2221,2556748.25
2222,2538493.25
2223,2535505.25
2224,2543347.25
2225,2549428.5
2226,2547979.0
2227,2541686.75
2228,2542722.75
2229,2540827.0
2230,2528943.75
2231,2532113.25
2232,2536117.5
2233,2535776.75
2234,2524001.5
2235,2550592.75
2236,2540738.75
2237,2555258.0
2238,2568372.0
2239,2562612.75
2240,2568226.75
2241,2572031.75
2242,2612687.0
2243,2631263.5
2244,2661917.5
2245,2655869.75
2246,2658263.75
2247,2645280.0
2248,2639339.0
2249,2638678.0
2250,2653153.5
2251,2653796.75
2252,2666951.5
2253,2673224.5
2254,2648870.75
2255,2667320.25
2256,2679512.0
2257,2676036.0
2258,2676959.5
2259,2681504.5
2260,2677162.0
2261,2680764.75
2262,2683873.5
2263,2690831.0
2264,2675416.75
2265,2687172.75
2266,2691651.75
2267,2711739.25
2268,2723134.75
2269,2725807.0
2270,2735862.75
2271,2744353.25
2272,2762166.0
2273,2785304.5
2274,2775768.75
2275,2799508.0
2276,2800027.0
2277,2803525.75
2278,2822682.0
2279,2827354.25
2280,2838335.5
2281,2852747.0
2282,2885543.5
2283,2861499.25
2284,2823489.25
2285,2825751.25
2286,2828480.5
2287,2768600.25
2288,2643967.25
2289,2691320.0
2290,2694627.25
2291,2588679.75
2292,2628697.75
2293,2655603.5
2294,2657260.0
2295,2689401.75
2296,2719744.75
2297,2727780.25
2298,2696815.0
2299,2679267.25
2300,2679217.75
2301,2717044.5
2302,2748671.25
2303,2713568.25
2304,2672622.75
2305,2633087.25
2306,2638221.25
2307,2662788.75
2308,2668314.0
2309,2668917.5
2310,2676520.25
2311,2729678.5
2312,2712618.75
2313,2699569.0
2314,2678276.75
2315,2687391.0
2316,2697201.75
2317,2664691.0
2318,2670913.0
2319,2672805.75
2320,2595219.5
2321,2538685.0
2322,2606102.0
2323,2564173.0
2324,2562028.0
2325,2592880.5
2326,2539198.25
2327,2574820.5
2328,2600539.5
2329,2620997.5
2330,2561778.5
2331,2571228.25
2332,2618302.25
2333,2592575.5
2334,2627442.0
2335,2606989.25
2336,2620867.0
2337,2643124.5
2338,2635787.0
2339,2640455.0
2340,2636301.0
2341,2628355.25
2342,2601077.0
2343,2604166.5
2344,2616307.25
2345,2620690.25
2346,2594390.75
2347,2587915.5
2348,2561448.5
2349,2565097.25
2350,2588065.75
2351,2592134.5
2352,2599147.75
2353,2620694.25
2354,2639422.25
2355,2646604.25
2356,2646842.5
2357,2632542.25
2358,2637937.75
2359,2628333.5
2360,2629293.5
2361,2663598.5
2362,2652261.0
2363,2659974.0
2364,2650308.25
2365,2641008.75
2366,2594008.25
2367,2635352.5
2368,2602262.25
2369,2630093.0
2370,2645920.5
2371,2642460.5
2372,2677567.0
2373,2686026.25
2374,2690018.75
2375,2689713.25
2376,2688854.25
2377,2671804.0
2378,2661337.25
2379,2649962.5
2380,2643515.5
2381,2611790.75
2382,2609322.5
2383,2586488.25
2384,2585485.25
2385,2563544.25
2386,2567690.0
2387,2551499.25
2388,2572406.75
2389,2575586.0
2390,2583273.25
2391,2571506.5
2392,2580054.5
2393,2592211.25
2394,2630358.0
2395,2646143.25
2396,2616568.25
2397,2647226.75
2398,2656130.25
2399,2672083.0
2400,2680977.5
2401,2692779.0
2402,2666974.25
2403,2696106.0
2404,2705128.75
2405,2725835.0
2406,2750279.25
2407,2757299.75
2408,2760316.5
2409,2736395.25
2410,2747682.75
2411,2729898.25
2412,2730756.75
2413,2738158.5
2414,2739719.75
2415,2757527.25
2416,2752714.25
2417,2736579.5
2418,2721381.25
2419,2703606.25
2420,2724776.75
2421,2701610.5
2422,2750667.0
2423,2755045.0
2424,2754528.25
2425,2765556.25
2426,2756670.5
2427,2758928.5
2428,2767652.5
2429,2795544.5
2430,2799492.5
2431,2806355.0
2432,2796472.0
2433,2788826.5
2434,2790520.25
2435,2794410.25
2436,2798472.5
2437,2787858.25
2438,2785401.0
2439,2795781.0
2440,2796939.5
2441,2814008.0
2442,2808704.0
2443,2806515.5
2444,2819008.5
2445,2829830.25
2446,2850235.25
2447,2854390.5
2448,2837293.0
2449,2833811.0
2450,2821880.25
2451,2822664.75
2452,2818645.5
2453,2841383.0
2454,2844287.5
2455,2841435.0
2456,2829969.25
2457,2817367.25
2458,2823589.75
2459,2812661.25
2460,2735719.75
2461,2677664.5
2462,2699613.0
2463,2687419.0
2464,2743939.75
2465,2738298.5
2466,2707458.75
2467,2700975.25
2468,2686119.5
2469,2670721.5
2470,2607604.25
2471,2644313.25
2472,2612173.5
2473,2606635.5
2474,2649373.5
2475,2674610.0
2476,2674403.25
2477,2682664.75
2478,2709584.25
2479,2726026.25
2480,2775509.0
2481,2783464.5
2482,2771912.75
2483,2720081.25
2484,2712113.25
2485,2686300.75
2486,2703205.0
2487,2709698.75
2488,2687337.25
2489,2629476.0
2490,2626539.75
2491,2609124.75
2492,2642382.0
2493,2652924.75
2494,2700525.25
2495,2701430.25
2496,2720916.5
2497,2748799.5
2498,2650715.0
2499,2631715.25
2500,2578855.0
2501,2569961.5
2502,2560506.0
2503,2570542.5
2504,2575543.0
2505,2535449.0
2506,2494029.75
2507,2492571.25
2508,2466005.5
2509,2424088.25
2510,2390144.5
2511,2329252.75
2512,2427082.0
2513,2456233.25
2514,2451063.5
2515,2474871.75
2516,2481659.25
2517,2437490.5
2518,2508655.75
2519,2523912.0
2520,2534989.5
2521,2537363.75
2522,2552718.75
2523,2547445.75
2524,2550208.0
2525,2569232.5
2526,2573478.25
2527,2588066.0
2528,2623342.75
2529,2591086.75
2530,2601807.75
2531,2602941.5
2532,2609601.25
2533,2588332.75
2534,2585889.0
2535,2601533.75
2536,2604965.75
2537,2611074.0
2538,2634916.5
2539,2640267.5
2540,2638316.0
